POTRAVINY	OVOCIE	Mango (zelené)	0.0	-100.0	0.0
POTRAVINY	OVOCIE	Mango (ripe)	0.0	100.0	0.0
POTRAVINY	OVOCIE	Melón	100.0	100.0	-100.0
POTRAVINY	OVOCIE	Pomaranče	100.0	0.0	-100.0
POTRAVINY	OVOCIE	Pomaranče (kyslé)	0.0	-100.0	0.0
POTRAVINY	OVOCIE	Pomaranče (sladké)	0.0	66.66666667	0.0
POTRAVINY	OVOCIE	Papaya	100.0	66.66666667	-100.0
POTRAVINY	OVOCIE	Broskyne	100.0	-100.0	66.66666667
POTRAVINY	OVOCIE	Hrušky	-100.0	100.0	100.0
POTRAVINY	OVOCIE	Hurmi-kaki	-100.0	-100.0	100.0
POTRAVINY	OVOCIE	Ananás	100.0	0.0	-100.0
POTRAVINY	OVOCIE	Ananás (kyslé)	0.0	-100.0	0.0
POTRAVINY	OVOCIE	Ananás (sladké)	0.0	66.66666667	0.0
POTRAVINY	OVOCIE	Slivky	100.0	0.0	-100.0
POTRAVINY	OVOCIE	Slivky (kyslé)	0.0	-100.0	0.0
POTRAVINY	OVOCIE	Slivky (sladké)	0.0	100.0	0.0
POTRAVINY	OVOCIE	Granátové jablko	-100.0	100.0	100.0
POTRAVINY	OVOCIE	Ringloty	0.0	100.0	100.0
POTRAVINY	OVOCIE	Ringloty (sušené)	-100.0	0.0	0.0
POTRAVINY	OVOCIE	Ringloty (namáčané)	100.0	0.0	0.0
POTRAVINY	OVOCIE	Hrozno (červené and ružové)	0.0	100.0	0.0
POTRAVINY	OVOCIE	Hrozienka	0.0	100.0	100.0
POTRAVINY	OVOCIE	Hrozienka (sušené)	-100.0	0.0	0.0
POTRAVINY	OVOCIE	Hrozienka (namáčané)	100.0	0.0	0.0
POTRAVINY	OVOCIE	Rebarbora	100.0	-100.0	-100.0
POTRAVINY	OVOCIE	Jahody	100.0	66.66666667	66.66666667
POTRAVINY	OVOCIE	Tamarind	100.0	-100.0	-100.0
POTRAVINY	OVOCIE	Vodový melón	-100.0	100.0	-100.0
POTRAVINY	OBILOVINY	Amaranth	66.66666667	100.0	66.66666667
POTRAVINY	OBILOVINY	Jačmeň	-100.0	100.0	100.0
POTRAVINY	OBILOVINY	Chlieb (s droždím)	-100.0	-100.0	-100.0
POTRAVINY	OBILOVINY	Pohánka	-100.0	-100.0	100.0
POTRAVINY	OBILOVINY	Cerealie (chladné)	-100.0	0.0	100.0
POTRAVINY	OBILOVINY	Cerealie (sušené)	-100.0	100.0	100.0
POTRAVINY	OBILOVINY	Cerealie (puffed)	-100.0	0.0	100.0
POTRAVINY	OBILOVINY	Kukurica	-100.0	-100.0	100.0
POTRAVINY	OBILOVINY	Kus-kus	-100.0	100.0	100.0
POTRAVINY	OBILOVINY	Sušienky	-100.0	100.0	100.0
POTRAVINY	OBILOVINY	Múka z tvrdej pšenice (durum)	100.0	100.0	66.66666667
POTRAVINY	OBILOVINY	Granola	-100.0	100.0	100.0
POTRAVINY	OBILOVINY	Proso	-100.0	-100.0	100.0
POTRAVINY	OBILOVINY	Muesli	-100.0	-33.33333333	100.0
POTRAVINY	OBILOVINY	Ovsené otruby	-100.0	100.0	100.0
POTRAVINY	OBILOVINY	Ovos (varené)	100.0	100.0	-100.0
POTRAVINY	OBILOVINY	Ovos (sušené)	-100.0	-100.0	100.0
POTRAVINY	OBILOVINY	Palacinky	100.0	100.0	-100.0
POTRAVINY	OBILOVINY	Špagety a iné cestoviny	-33.33333333	100.0	-33.33333333
POTRAVINY	OBILOVINY	Polenta	-33.33333333	-33.33333333	100.0
POTRAVINY	OBILOVINY	Quinoa	100.0	100.0	66.66666667
POTRAVINY	OBILOVINY	Ryža (všetky druhy)	100.0	0.0	0.0
POTRAVINY	OBILOVINY	Ryža (basmati)	0.0	100.0	66.66666667
POTRAVINY	OBILOVINY	Ryža (biela)	0.0	100.0	-100.0
POTRAVINY	OBILOVINY	Ryža (divá)	0.0	100.0	66.66666667
POTRAVINY	OBILOVINY	Ryža (hnedá)	0.0	-33.33333333	-100.0
POTRAVINY	OBILOVINY	Ryžové chlebíky	-33.33333333	100.0	-33.33333333
POTRAVINY	OBILOVINY	Raž	-100.0	-100.0	100.0
POTRAVINY	OBILOVINY	Sago	-100.0	0.0	0.0
POTRAVINY	OBILOVINY	Seitan (wheat meat)	100.0	100.0	100.0
POTRAVINY	OBILOVINY	Špalda	-100.0	100.0	66.66666667
POTRAVINY	OBILOVINY	Chlieb z klíčkovej múky (Essene)	100.0	100.0	100.0
POTRAVINY	OBILOVINY	Tapioca	-100.0	100.0	100.0
POTRAVINY	OBILOVINY	Pšenica	100.0	100.0	-100.0
POTRAVINY	OBILOVINY	Pšeničné vločky	-100.0	100.0	100.0
POTRAVINY	BYLINKOVÉ ČAJE 	Ajwan	100.0	-100.0	0.0
POTRAVINY	BYLINKOVÉ ČAJE 	Alfalfa	-33.33333333	100.0	100.0
POTRAVINY	BYLINKOVÉ ČAJE 	Bancha	100.0	100.0	100.0
POTRAVINY	BYLINKOVÉ ČAJE 	Jačmeň	-33.33333333	100.0	100.0
POTRAVINY	BYLINKOVÉ ČAJE 	Bazalka	-33.33333333	-33.33333333	0.0
POTRAVINY	BYLINKOVÉ ČAJE 	Čučoriedka	-100.0	100.0	100.0
POTRAVINY	BYLINKOVÉ ČAJE 	Borák lekársky	-33.33333333	100.0	0.0
POTRAVINY	BYLINKOVÉ ČAJE 	Lopúch	-100.0	100.0	100.0
POTRAVINY	BYLINKOVÉ ČAJE 	Nepeta cataria (Šanta mačacia)	66.66666667	100.0	0.0
POTRAVINY	BYLINKOVÉ ČAJE 	Kamilka	100.0	100.0	100.0
POTRAVINY	BYLINKOVÉ ČAJE 	Čakanka	66.66666667	100.0	100.0
POTRAVINY	BYLINKOVÉ ČAJE 	Chrysantema	66.66666667	0.0	0.0
POTRAVINY	BYLINKOVÉ ČAJE 	Škorica	-33.33333333	0.0	100.0
POTRAVINY	BYLINKOVÉ ČAJE 	Klinček	100.0	-100.0	100.0
POTRAVINY	BYLINKOVÉ ČAJE 	Kostihoj	100.0	100.0	66.66666667
POTRAVINY	BYLINKOVÉ ČAJE 	Kukuričný hodváb	-100.0	0.0	0.0
POTRAVINY	BYLINKOVÉ ČAJE 	Púpava	-100.0	100.0	100.0
POTRAVINY	BYLINKOVÉ ČAJE 	Baza čierna	100.0	0.0	0.0
