POTRAVINY	DAIRY		Yogurt	diluted & spiced	66.66666667	0	0
POTRAVINY	DAIRY		Yogurt	diluted	0	0	100
POTRAVINY	DAIRY		Yogurt	fresh & diluted	0	66.66666667	0
POTRAVINY	DAIRY		Yogurt	plain	-100	0	0
POTRAVINY	DAIRY		Yogurt	plain	0	0	-100
POTRAVINY	DAIRY		Yogurt	plain	0	-100	0
POTRAVINY	DAIRY		Yogurt	frozen	-100	0	0
POTRAVINY	DAIRY		Yogurt	frozen	0	0	-100
POTRAVINY	DAIRY		Yogurt	frozen	0	-100	0
POTRAVINY	DAIRY		Yogurt	with fruit	-100	0	0
POTRAVINY	DAIRY		Yogurt	with fruit	0	0	-100
POTRAVINY	DAIRY		Yogurt	with fruit	0	-100	0
POTRAVINY	POTRAVINY SUPPLEMENTS 		Aloe vera šťava 		0	100	0
POTRAVINY	POTRAVINY SUPPLEMENTS 		Aloe vera šťava 		0	0	100
POTRAVINY	POTRAVINY SUPPLEMENTS 		Aloe vera šťava		66.66666667	0	0
POTRAVINY	POTRAVINY SUPPLEMENTS 		Amino acids 		100	0	0
POTRAVINY	POTRAVINY SUPPLEMENTS 		Amino acids 		0	-100	0
POTRAVINY	POTRAVINY SUPPLEMENTS 		Amino acids 		0	0	100
POTRAVINY	POTRAVINY SUPPLEMENTS 		Barley green 		-100	0	0
POTRAVINY	POTRAVINY SUPPLEMENTS 		Barley green 		0	100	0
POTRAVINY	POTRAVINY SUPPLEMENTS 		Barley green 		0	0	100
POTRAVINY	POTRAVINY SUPPLEMENTS 		Bee pollen 		100	0	0
POTRAVINY	POTRAVINY SUPPLEMENTS 		Bee pollen 		0	0	100
POTRAVINY	POTRAVINY SUPPLEMENTS 		Bee pollen 		0	-33.33333333	0
POTRAVINY	POTRAVINY SUPPLEMENTS 		Blue-green algae 		100	0	0
POTRAVINY	POTRAVINY SUPPLEMENTS 		Blue-green algae 		0	100	0
POTRAVINY	POTRAVINY SUPPLEMENTS 		Blue-green algae 		0	0	100
POTRAVINY	POTRAVINY SUPPLEMENTS 		Brewer's yeast 		-100	0	0
POTRAVINY	POTRAVINY SUPPLEMENTS 		Brewer's yeast 		0	100	0
POTRAVINY	POTRAVINY SUPPLEMENTS 		Brewer's yeast 		0	0	100
POTRAVINY	POTRAVINY SUPPLEMENTS 		Mineral: calcium		0	100	0
POTRAVINY	POTRAVINY SUPPLEMENTS 		Mineral: calcium		0	0	100
POTRAVINY	POTRAVINY SUPPLEMENTS 		Mineral: Calcium 		100	0	0
POTRAVINY	POTRAVINY SUPPLEMENTS 		Mineral: copper		100	0	0
POTRAVINY	POTRAVINY SUPPLEMENTS 		Mineral: copper		0	-100	0
POTRAVINY	POTRAVINY SUPPLEMENTS 		Mineral: copper		0	0	100
POTRAVINY	POTRAVINY SUPPLEMENTS 		Mineral: iron		100	0	0
POTRAVINY	POTRAVINY SUPPLEMENTS 		Mineral: iron		0	-100	0
POTRAVINY	POTRAVINY SUPPLEMENTS 		Mineral: iron		0	0	100
POTRAVINY	POTRAVINY SUPPLEMENTS 		Mineral: magnesium		100	0	0
POTRAVINY	POTRAVINY SUPPLEMENTS 		Mineral: magnesium		0	100	0
POTRAVINY	POTRAVINY SUPPLEMENTS 		Mineral: magnesium		0	0	100
POTRAVINY	POTRAVINY SUPPLEMENTS 		Mineral: potassium		0	0	-100
POTRAVINY	POTRAVINY SUPPLEMENTS 		Mineral: zinc 		100	0	0
POTRAVINY	POTRAVINY SUPPLEMENTS 		Mineral: zinc 		0	100	0
POTRAVINY	POTRAVINY SUPPLEMENTS 		Mineral: zinc 		0	0	100
POTRAVINY	POTRAVINY SUPPLEMENTS 		Royal jelly 		100	0	0
POTRAVINY	POTRAVINY SUPPLEMENTS 		Royal jelly 		0	0	100
POTRAVINY	POTRAVINY SUPPLEMENTS 		Royal jelly 		0	-33.33333333	0
POTRAVINY	POTRAVINY SUPPLEMENTS 		Spirolina 		100	0	0
POTRAVINY	POTRAVINY SUPPLEMENTS 		Spirolina 		0	100	0
POTRAVINY	POTRAVINY SUPPLEMENTS 		Spirolina 		0	0	100
POTRAVINY	POTRAVINY SUPPLEMENTS 		Vitamin: A		100	0	0
POTRAVINY	POTRAVINY SUPPLEMENTS 		Vitamin: A		0	100	0
POTRAVINY	POTRAVINY SUPPLEMENTS 		Vitamin: A		0	0	-100
POTRAVINY	POTRAVINY SUPPLEMENTS 		Vitamin: B1		100	0	0
POTRAVINY	POTRAVINY SUPPLEMENTS 		Vitamin: B1		0	0	-100
POTRAVINY	POTRAVINY SUPPLEMENTS 		Vitamin: B1 		0	100	0
POTRAVINY	POTRAVINY SUPPLEMENTS 		Vitamin: B12		100	0	0
POTRAVINY	POTRAVINY SUPPLEMENTS 		Vitamin: B12		0	100	0
POTRAVINY	POTRAVINY SUPPLEMENTS 		Vitamin: B12		0	0	-100
POTRAVINY	POTRAVINY SUPPLEMENTS 		Vitamin: B2		100	0	0
POTRAVINY	POTRAVINY SUPPLEMENTS 		Vitamin: B2		0	-100	0
POTRAVINY	POTRAVINY SUPPLEMENTS 		Vitamin: B2		0	0	-100
